x[nm]                    Gamma[eV]                L_1[eV]                  L_2[eV]                  L_3[eV]                  L_4[eV]                  X_1[eV]                  X_2[eV]                  X_3[eV]                  HH[eV]                   LH[eV]                   SO[eV]                   electron_Fermi_level[eV] hole_Fermi_level[eV]    
458.35670842573          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
493.00094991018          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
493.00134991018          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
537.41938826596          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
537.41978826596          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
594.36896492275          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
594.36936492275          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
667.38491058503          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
667.38531058503          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
760.9998                 8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
761.0002                 8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
859.33313333333          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
859.33353333333          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
957.66646666667          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
957.66686666667          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
1055.9998                8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
1056.0002                8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
1154.3331333333          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
1154.3335333333          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
1252.6664666667          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
1252.6668666667          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
1350.9998                8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
1351.0002                8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
1449.3331333333          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
1449.3335333333          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
1547.6664666667          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
1547.6668666667          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
1645.9998                8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
1646.0002                8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
1744.3331333333          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
1744.3335333333          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         0                        0
1842.6664666667          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         -0                       -0
1842.6668666667          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         -0                       -0
1941                     8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          8.3624141255703          -6.6375858744297         -6.6375858744297         -6.6375858744297         -0                       -0
